date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2015-06-15,Sugar - Retail,KG,miscellaneous food,11.0767,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2015-07-15,Sugar - Retail,KG,miscellaneous food,11.73,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2015-08-15,Sugar - Retail,KG,miscellaneous food,11.63,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2015-09-15,Sugar - Retail,KG,miscellaneous food,11.9467,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2015-10-15,Sugar - Retail,KG,miscellaneous food,14.3033,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2015-11-15,Sugar - Retail,KG,miscellaneous food,15.23,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2015-12-15,Sugar - Retail,KG,miscellaneous food,15.1233,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-01-15,Sugar - Retail,KG,miscellaneous food,15.0833,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,14.9267,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,14.69,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,14.1833,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,13.85,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,13.5633,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,13.73,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,13.68,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-09-15,Sugar - Retail,KG,miscellaneous food,13.6567,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-10-15,Sugar - Retail,KG,miscellaneous food,13.8867,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-11-15,Sugar - Retail,KG,miscellaneous food,14.8033,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2016-12-15,Sugar - Retail,KG,miscellaneous food,14.8367,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-01-15,Sugar - Retail,KG,miscellaneous food,15.0367,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-02-15,Sugar - Retail,KG,miscellaneous food,15.8667,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-03-15,Sugar - Retail,KG,miscellaneous food,16.4133,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,16.4733,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-05-15,Sugar - Retail,KG,miscellaneous food,16.4967,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,16.4,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,16.2967,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,15.9567,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,14.3567,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,13.2033,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,12.6867,UAH,Ukraine,,0,National Average,1295,97,15,5,7,1295_97_15_5,
2014-03-15,Pasta - Retail,KG,cereals and tubers,5.3367,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-04-15,Pasta - Retail,KG,cereals and tubers,5.6367,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-05-15,Pasta - Retail,KG,cereals and tubers,6.0467,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-06-15,Pasta - Retail,KG,cereals and tubers,6.3867,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-07-15,Pasta - Retail,KG,cereals and tubers,6.4867,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-08-15,Pasta - Retail,KG,cereals and tubers,6.4167,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-09-15,Pasta - Retail,KG,cereals and tubers,6.38,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-10-15,Pasta - Retail,KG,cereals and tubers,6.78,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-11-15,Pasta - Retail,KG,cereals and tubers,6.8633,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2014-12-15,Pasta - Retail,KG,cereals and tubers,6.96,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-01-15,Pasta - Retail,KG,cereals and tubers,7.4733,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-02-15,Pasta - Retail,KG,cereals and tubers,8.2967,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-03-15,Pasta - Retail,KG,cereals and tubers,11.1467,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-04-15,Pasta - Retail,KG,cereals and tubers,11.6133,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-05-15,Pasta - Retail,KG,cereals and tubers,11.1667,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-06-15,Pasta - Retail,KG,cereals and tubers,10.5467,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-07-15,Pasta - Retail,KG,cereals and tubers,9.78,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-08-15,Pasta - Retail,KG,cereals and tubers,9.6033,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-09-15,Pasta - Retail,KG,cereals and tubers,9.31,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-10-15,Pasta - Retail,KG,cereals and tubers,9.12,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-11-15,Pasta - Retail,KG,cereals and tubers,9.3333,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2015-12-15,Pasta - Retail,KG,cereals and tubers,9.7267,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-01-15,Pasta - Retail,KG,cereals and tubers,9.8767,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-02-15,Pasta - Retail,KG,cereals and tubers,9.8433,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-03-15,Pasta - Retail,KG,cereals and tubers,9.8,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-04-15,Pasta - Retail,KG,cereals and tubers,9.8033,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-05-15,Pasta - Retail,KG,cereals and tubers,9.7167,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-06-15,Pasta - Retail,KG,cereals and tubers,9.5433,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-07-15,Pasta - Retail,KG,cereals and tubers,9.4333,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-08-15,Pasta - Retail,KG,cereals and tubers,9.28,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-09-15,Pasta - Retail,KG,cereals and tubers,9.31,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-10-15,Pasta - Retail,KG,cereals and tubers,9.3367,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-11-15,Pasta - Retail,KG,cereals and tubers,9.4033,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2016-12-15,Pasta - Retail,KG,cereals and tubers,9.51,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-01-15,Pasta - Retail,KG,cereals and tubers,9.71,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-02-15,Pasta - Retail,KG,cereals and tubers,9.7667,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-03-15,Pasta - Retail,KG,cereals and tubers,9.79,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-04-15,Pasta - Retail,KG,cereals and tubers,9.8567,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-05-15,Pasta - Retail,KG,cereals and tubers,9.8233,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-06-15,Pasta - Retail,KG,cereals and tubers,9.76,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-07-15,Pasta - Retail,KG,cereals and tubers,9.7433,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-09-15,Pasta - Retail,KG,cereals and tubers,9.9167,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-10-15,Pasta - Retail,KG,cereals and tubers,9.8533,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-11-15,Pasta - Retail,KG,cereals and tubers,9.9033,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
2017-12-15,Pasta - Retail,KG,cereals and tubers,9.9867,UAH,Ukraine,,0,National Average,1295,112,15,5,1,1295_112_15_5,
"2014-03-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",21.0267,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-04-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",21.75,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-05-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",23.7767,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-06-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",25.98,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-07-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",28.3533,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-08-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",28.0433,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-09-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",28.39,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-10-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",30.5933,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-11-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",30.6033,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-12-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",30.34,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-01-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",30.43,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-02-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",30.17,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-03-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",33.4167,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-04-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",35.71,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-05-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",35.99,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-06-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",36.16,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-07-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",36.0933,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-08-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",36.3733,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-09-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",36.9633,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-10-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",37.2233,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-11-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",38.0633,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2015-12-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",38.2533,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-01-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",38.92,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-02-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",38.24,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-03-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",37.8567,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-04-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",38.21,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-05-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",39.3467,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-06-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",39.4067,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-07-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",39.8633,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-08-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",39.58,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-09-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",41.14,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-10-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",41.6233,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-11-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",41.0267,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2016-12-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",41.5333,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-01-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",41.8933,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-02-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",42.0933,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-03-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",42.5433,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-04-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",43.2467,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-05-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",43.5267,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-06-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",44.4967,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-07-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",49.2033,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-09-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",55.2333,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-10-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",54.9367,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-11-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",53.4067,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2017-12-15,""Meat (chicken, whole) - Retail"",KG,""meat, fish and eggs"",53.2,UAH,Ukraine,,0,National Average,1295,125,15,5,2,1295_125_15_5,"
"2014-03-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",44.7833,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-04-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",50.9933,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-05-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",52.7433,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-06-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",53.11,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-07-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",54.5967,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-08-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",55.62,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-09-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",59.9933,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-10-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",61.2067,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-11-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",58.9533,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-12-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",59.39,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-01-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",58.9133,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-02-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",57.81,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-03-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",63.5033,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-04-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",67.36,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-05-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",69.16,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-06-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",69.9167,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-07-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",73.6633,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-08-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",78.2967,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-09-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",76.9067,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-10-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",73.03,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-11-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",70.9633,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2015-12-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",69.03,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-01-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",68.4,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-02-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",64.6833,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-03-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",63.9133,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-04-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",66.6967,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-05-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",67.94,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-06-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",66.09,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-07-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",67.8133,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-08-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",67.99,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-09-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",71.75,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-10-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",69.9733,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-11-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",69.2067,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2016-12-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",71.5733,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-01-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",71.6567,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-02-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",74.5033,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-03-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",74.3233,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-04-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",79.95,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-05-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",85.8,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-06-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",94.2967,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-07-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",98.1033,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-09-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",103.66,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-10-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",101.6933,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-11-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",99.1933,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2017-12-15,Meat (pork) - Retail,KG,""meat, fish and eggs"",99.67,UAH,Ukraine,,0,National Average,1295,140,15,5,2,1295_140_15_5,"
"2014-03-15,Meat (beef) - Retail,KG,""meat, fish and eggs"",53.8333,UAH,Ukraine,,0,National Average,1295,141,15,5,2,1295_141_15_5,"
"2014-04-15,Meat (beef) - Retail,KG,""meat, fish and eggs"",55.0033,UAH,Ukraine,,0,National Average,1295,141,15,5,2,1295_141_15_5,"
"2014-05-15,Meat (beef) - Retail,KG,""meat, fish and eggs"",55.9067,UAH,Ukraine,,0,National Average,1295,141,15,5,2,1295_141_15_5,"
"2014-06-15,Meat (beef) - Retail,KG,""meat, fish and eggs"",57.8733,UAH,Ukraine,,0,National Average,1295,141,15,5,2,1295_141_15_5,"
"2014-07-15,Meat (beef) - Retail,KG,""meat, fish and eggs"",59.6067,UAH,Ukraine,,0,National Average,1295,141,15,5,2,1295_141_15_5,"
